,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,Commitment,Startup,Shutdown,MaxDual,MinDual,DMaxDual,DMinDual,RampMaxDual,RampMinDual,StartShutDual,Zone,LMP,MarginalCost,Profit,PreviousOffer,AvailableSegmentCapacity
321_CC_1-1,143,22.732463,1.937404,0.606422,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,321,22.732463,22.732463,0.0,22.732463,61.666667
321_CC_1-2,143,25.908321,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.175859,0.000000,0.000000,0.000000,0.000000,0.000000,321,22.732463,25.908321,-0.0,25.908321,61.666667
321_CC_1-3,143,33.947092,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.214630,0.000000,0.000000,0.000000,0.000000,0.000000,321,22.732463,33.947092,-0.0,33.947092,61.666667
322_CT_5-0,143,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.602519,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,23.334982,-0.0,23.334982,22.000000
322_CT_5-1,143,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.602519,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,23.334982,-0.0,23.334982,11.000000
322_CT_5-2,143,26.499179,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.766716,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,26.499179,-0.0,26.499179,11.000000
322_CT_5-3,143,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.162228,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,27.894691,-0.0,27.894691,11.000000
322_CT_6-0,143,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.602519,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,23.334982,-0.0,23.334982,22.000000
322_CT_6-1,143,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.602519,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,23.334982,-0.0,23.334982,11.000000
322_CT_6-2,143,26.499179,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.766716,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,26.499179,-0.0,26.499179,11.000000
322_CT_6-3,143,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.162228,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,27.894691,-0.0,27.894691,11.000000
323_CC_1-0,143,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,26.429209,-0.0,26.429209,170.000000
323_CC_1-1,143,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,26.429209,-0.0,26.429209,61.666667
323_CC_1-2,143,30.277557,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.848348,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,30.277557,-0.0,30.277557,61.666667
323_CC_1-3,143,31.727490,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.298281,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,31.727490,-0.0,31.727490,61.666667
323_CC_2-0,143,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,26.429209,-0.0,26.429209,170.000000
323_CC_2-1,143,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,26.429209,-0.0,26.429209,61.666667
323_CC_2-2,143,30.277557,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.848348,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,30.277557,-0.0,30.277557,61.666667
323_CC_2-3,143,31.727490,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.298281,0.000000,3.696746,0.000000,0.000000,0.000000,323,22.732463,31.727490,-0.0,31.727490,61.666667
322_HYDRO_1-0,143,3.000000,2.956250,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,58.334093743749996,3.000000,35.475000
322_HYDRO_1-1,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_1-2,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_1-3,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_2-0,143,3.000000,2.956250,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,58.334093743749996,3.000000,35.475000
322_HYDRO_2-1,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_2-2,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_2-3,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_3-0,143,3.000000,2.956250,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,58.334093743749996,3.000000,35.475000
322_HYDRO_3-1,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_3-2,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_3-3,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_4-0,143,3.000000,2.956250,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,58.334093743749996,3.000000,35.475000
322_HYDRO_4-1,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_4-2,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
322_HYDRO_4-3,143,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19.732463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,22.732463,3.000000,0.0,3.000000,0.000000
301_CT_1-0,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,87.255791,-0.0,87.255791,8.000000
301_CT_1-1,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,87.255791,-0.0,87.255791,4.000000
301_CT_1-2,144,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,76.963308,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,99.695770,-0.0,99.695770,4.000000
301_CT_1-3,144,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,82.634779,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,105.367241,-0.0,105.367241,4.000000
301_CT_2-0,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,87.255791,-0.0,87.255791,8.000000
301_CT_2-1,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,87.255791,-0.0,87.255791,4.000000
301_CT_2-2,144,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,76.963308,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,99.695770,-0.0,99.695770,4.000000
301_CT_2-3,144,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,82.634779,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,105.367241,-0.0,105.367241,4.000000
301_CT_3-0,144,28.469999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.737537,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,28.469999,-0.0,28.469999,22.000000
301_CT_3-1,144,28.469999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.737537,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,28.469999,-0.0,28.469999,11.000000
301_CT_3-2,144,29.286315,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6.553853,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,29.286315,-0.0,29.286315,11.000000
301_CT_3-3,144,43.742887,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,21.010424,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,43.742887,-0.0,43.742887,11.000000
301_CT_4-0,144,28.469999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.737537,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,28.469999,-0.0,28.469999,22.000000
301_CT_4-1,144,28.469999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.737537,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,28.469999,-0.0,28.469999,11.000000
301_CT_4-2,144,29.286315,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6.553853,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,29.286315,-0.0,29.286315,11.000000
301_CT_4-3,144,43.742887,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,21.010424,0.000000,0.000000,0.000000,0.000000,0.000000,301,22.732463,43.742887,-0.0,43.742887,11.000000
302_CT_1-0,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,87.255791,-0.0,87.255791,8.000000
302_CT_1-1,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,87.255791,-0.0,87.255791,4.000000
302_CT_1-2,144,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,76.963308,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,99.695770,-0.0,99.695770,4.000000
302_CT_1-3,144,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,82.634779,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,105.367241,-0.0,105.367241,4.000000
302_CT_2-0,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,87.255791,-0.0,87.255791,8.000000
302_CT_2-1,144,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,64.523329,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,87.255791,-0.0,87.255791,4.000000
302_CT_2-2,144,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,76.963308,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,99.695770,-0.0,99.695770,4.000000
302_CT_2-3,144,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,82.634779,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,105.367241,-0.0,105.367241,4.000000
302_CT_3-0,144,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.059141,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,33.791603,-0.0,33.791603,22.000000
302_CT_3-1,144,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.059141,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,33.791603,-0.0,33.791603,11.000000
302_CT_3-2,144,38.382410,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15.649948,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,38.382410,-0.0,38.382410,11.000000
302_CT_3-3,144,38.635080,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15.902617,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,38.635080,-0.0,38.635080,11.000000
302_CT_4-0,144,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.059141,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,33.791603,-0.0,33.791603,22.000000
302_CT_4-1,144,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.059141,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,33.791603,-0.0,33.791603,11.000000
302_CT_4-2,144,38.382410,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15.649948,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,38.382410,-0.0,38.382410,11.000000
302_CT_4-3,144,38.635080,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15.902617,0.000000,0.000000,0.000000,0.000000,0.000000,302,22.732463,38.635080,-0.0,38.635080,11.000000
307_CT_1-0,144,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,27.894691,-0.0,27.894691,22.000000
307_CT_1-1,144,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,27.894691,-0.0,27.894691,11.000000
307_CT_1-2,144,29.220233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.325542,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,29.220233,-0.0,29.220233,11.000000
307_CT_1-3,144,35.474770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.580079,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,35.474770,-0.0,35.474770,11.000000
307_CT_2-0,144,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,27.894691,-0.0,27.894691,22.000000
307_CT_2-1,144,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,27.894691,-0.0,27.894691,11.000000
307_CT_2-2,144,29.220233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.325542,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,29.220233,-0.0,29.220233,11.000000
307_CT_2-3,144,35.474770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.580079,0.000000,5.162228,0.000000,0.000000,0.000000,307,22.732463,35.474770,-0.0,35.474770,11.000000
313_CC_1-0,144,15.731579,14.166667,3.068656,1.000000,0.000000,0.000000,7.000883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,22.732463,15.731579,99.179192333628,15.731579,170.000000
313_CC_1-1,144,15.731579,5.138889,1.113140,1.000000,0.000000,0.000000,7.000883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,22.732463,15.731579,35.976765777876,15.731579,61.666667
313_CC_1-2,144,26.755735,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.023273,0.000000,0.000000,0.000000,0.000000,0.000000,313,22.732463,26.755735,-0.0,26.755735,61.666667
313_CC_1-3,144,33.752731,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.020269,0.000000,0.000000,0.000000,0.000000,0.000000,313,22.732463,33.752731,-0.0,33.752731,61.666667
315_STEAM_1-0,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,5.000000
315_STEAM_1-1,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,2.333333
315_STEAM_1-2,144,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,24.962753,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,100.399529,-0.0,100.399529,2.333333
315_STEAM_1-3,144,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,48.662879,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,124.099655,-0.0,124.099655,2.333333
315_STEAM_2-0,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,5.000000
315_STEAM_2-1,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,2.333333
315_STEAM_2-2,144,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,24.962753,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,100.399529,-0.0,100.399529,2.333333
315_STEAM_2-3,144,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,48.662879,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,124.099655,-0.0,124.099655,2.333333
315_STEAM_3-0,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,5.000000
315_STEAM_3-1,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,2.333333
315_STEAM_3-2,144,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,24.962753,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,100.399529,-0.0,100.399529,2.333333
315_STEAM_3-3,144,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,48.662879,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,124.099655,-0.0,124.099655,2.333333
315_STEAM_4-0,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,5.000000
315_STEAM_4-1,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,2.333333
315_STEAM_4-2,144,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,24.962753,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,100.399529,-0.0,100.399529,2.333333
315_STEAM_4-3,144,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,48.662879,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,124.099655,-0.0,124.099655,2.333333
315_STEAM_5-0,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,5.000000
315_STEAM_5-1,144,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,75.436777,-0.0,75.436777,2.333333
315_STEAM_5-2,144,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,24.962753,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,100.399529,-0.0,100.399529,2.333333
315_STEAM_5-3,144,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,48.662879,0.000000,52.704314,0.000000,0.000000,0.000000,315,22.732463,124.099655,-0.0,124.099655,2.333333
315_CT_6-0,144,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.401998,-0.0,26.401998,22.000000
315_CT_6-1,144,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.401998,-0.0,26.401998,11.000000
315_CT_6-2,144,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.493677,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.895675,-0.0,26.895675,11.000000
315_CT_6-3,144,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.453770,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,31.855768,-0.0,31.855768,11.000000
315_CT_7-0,144,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.401998,-0.0,26.401998,22.000000
315_CT_7-1,144,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.401998,-0.0,26.401998,11.000000
315_CT_7-2,144,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.493677,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.895675,-0.0,26.895675,11.000000
315_CT_7-3,144,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.453770,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,31.855768,-0.0,31.855768,11.000000
315_CT_8-0,144,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.401998,-0.0,26.401998,22.000000
315_CT_8-1,144,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.401998,-0.0,26.401998,11.000000
315_CT_8-2,144,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.493677,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,26.895675,-0.0,26.895675,11.000000
315_CT_8-3,144,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.453770,0.000000,3.669536,0.000000,0.000000,0.000000,315,22.732463,31.855768,-0.0,31.855768,11.000000
316_STEAM_1-0,144,21.116646,5.166667,4.916060,1.000000,0.000000,0.000000,1.615816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316,22.732463,21.116646,8.348388371939,21.116646,62.000000
